utility_id,utility_name,plant_code,plant_name,street_address,city,state,zip,county,latitude,longitude,nerc_region,balancing_authority_code,balancing_authority_name,name_of_water_source,primary_purpose_naics_code,regulatory_status,sector,sector_name,ferc_cogeneration_status,ferc_cogeneration_docket_number,ferc_small_power_producer_status,ferc_small_power_producer_docket_number,ferc_exempt_wholesale_generator_status,ferc_exempt_wholesale_generator_docket_number,ash_impoundment,ash_impoundment_lined,ash_impoundment_status,transmission_or_distribution_system_owner,transmission_or_distribution_system_owner_id,transmission_or_distribution_system_owner_state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage,natural_gas_ldc_name,natural_gas_pipeline_name_1,natural_gas_pipeline_name_2,natural_gas_pipeline_name_3,pipeline_notes,natural_gas_storage,liquefied_natural_gas_storage
62113,"Sage Draw Wind, LLC",62620,Sage Draw Wind,789 FM 212,Wilson,TX,79381,Lynn,33.303497,-101.65722,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,PUCT-49411,,,,Sharyland Utilities LP,17008,,345, , ,N,,,,,,,
62079,"White Cloud Wind Project, LLC",62624,"White Cloud Wind Project, LLC",202 Main St,Tarkio,MO,64491,Atchison,40.44,-95.38,MRO,AECI,"Associated Electric Cooperative, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,"Associated Electric Coop, Inc",924,,161, , ,N,,,,,,,
56201,Engie North America,62630,Jumbo Hill Wind Project,8404 SW 100,Andrews,TX,79714,Andrews,32.386,-102.949,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,,
58270,GE Wind Energy LLC,62642,GE-Lubbock,103 Runway Drive,Lubbock,TX,79416,Lubbock,33.59145,-102.056875,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,QF11-143-000,N,,,,,South Plains Electric Coop Inc,17561,TX,690, , ,N,,,,,,,
62128,OEE XXX LLC,62653,Zephyr Wind Project - 2.0,12385 Township Road 215,Findlay,OH,45840,Hancock,41.093078,-83.637778,RFC,PJM,"PJM Interconnection, LLC",,332,NR,6,Industrial Non-CHP,N,,N,,N,,N,,,Ohio Power Co,14006,OH,34.5, , ,N,,,,,,N,X
62130,Foundation CA Fund X Manager LLC,62654,Foundation Dole Fresh Vegetables,32655 Camphora Gloria Rd,Soledad,CA,93960,Monterey,36.459294,-121.350083,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,Y,QF-19-1191-000,N,,,,,Pacific Gas & Electric Co.,14328,CA,21, , ,N,,,,,,X,X
62633,"Plum Creek Wind, LLC",62711,Plum Creek Wind Project (NE),56660 851st Road,Winside,NE,68790,Wayne,42.16159,-97.203789,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Norris Public Power District,13664,NE,345, , ,N,,,,,,,
62635,Wildcat Creek Wind Farm LLC,62715,Wildcat Creek Wind Farm LLC,7234 FM 1198,Gainesville,TX,76240,Cooke,33.54915,-97.32958,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,,
62657,Harbec Energy,62736,Harbec Energy,358 Timothy Lane,Ontario,NY,14519,Wayne,43.22731,-77.364092,NPCC,NYIS,New York Independent System Operator,,326,NR,7,Industrial CHP,N,,N,,N,,N,,,Rochester Gas & Electric Corp,16183,NY,15, , ,N,ROCHESTER GAS AND ELEC CORP,,,,,N,N
62668,"Wheatridge Wind Holdings, LLC",62745,Wheatridge Hybrid,Strawberry East Rd,Morrow,OR,97843,Morrow,45.55975,-119.6338,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Umatilla Electric Coop Assn,19325,OR,230, , ,Y,,,,,,X,X
62644,OEE XXVIII LLC,62752,LafargeHolcim - Paulding Wind Project,11435 Road 176,Paulding,OH,45879,Paulding,41.192377,-84.61256,RFC,PJM,"PJM Interconnection, LLC",,32731,NR,6,Industrial Non-CHP,N,,N,,N,,N,,,Ohio Power Co,14006,OH,41.6, , ,N,,,,,,,X
61219,Longroad Energy Services LLC,62765,El Campo Wind,5309 FM 1756 East,Truscott,TX,79227,Knox,33.732181,-99.726392,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Electric Transmission Texas LLC,50174,,345, , ,N,,,,,,,
62645,General Services Administration - Region 8,62782,Pembina Land Port of Entry Wind Turbine,10980 I-29,Pembina,ND,58271,Pembina,48.996866,-97.24161,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,921,NR,4,Commercial Non-CHP,N,,N,,N,,,,,Otter Tail Power Co,14232,ND,7.2,7.2,7.2,N,,,,,,X,X
56215,RWE Renewables Americas LLC,62783,Blackjack Creek Wind Farm,TBD,Skidmore,TX,78389,Bee,28.2078,-97.522673,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,345, , ,,,,,,,,
12341,MidAmerican Energy Co,62795,Ida Grove II,2552 Keystone Ave,Ida Grove,IA,51445,Ida,42.326854,-95.458818,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,MidAmerican Energy Co,12341,IA,345, , ,N,,,,,,,
62659,BMP Wind LLC,62809,BMP Wind (TX),TBD,Baird,TX,79504,Callahan,32.28938,-99.291596,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,,
5109,DTE Electric Company,62815,Fairbanks Wind Park,6364 State St,Garden,MI,49835,Delta,45.683618,-86.645742,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,American Transmission Co,659,,138, , ,N,,,,,,N,N
62721,"Maryneal Windpower, LLC",62836,Maryneal Windpower,TBD,Maryneal,TX,79535,Nolan,32.199366,-100.491908,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Lower Colorado River Authority,11269,,345, , ,N,,,,,,,
62720,"Frontier Windpower II, LLC",62837,Frontier Windpower II,205 N. 29th St.,Blackwell,OK,74631,Kay,36.82478,-97.029777,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
50123,"Leeward Asset Management, LLC",62840,"Mountain Breeze Wind, LLC",Co Rd 134,Grover,CO,80729,Weld,40.960618,-104.003174,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Public Service Co of Colorado,15466,CO,230, , ,N,,,,,,,
59056,"Tri Global Energy, LLC",62846,Water Valley Wind Energy,TBD,Water Valley,TX,76958,Tom Green,31.611223,-100.813328,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Lower Colorado River Authority,11269,,138, , ,N,,,,,,,
59050,Algonquin Power Co,62853,Maverick Creek Wind,Hwy 83,Eden,TX,76837,Concho,31.262546,-99.843961,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Lower Colorado River Authority,11269,,345, , ,N,,,,,,,
56215,RWE Renewables Americas LLC,62855,West Raymond Wind Farm LLC,TBA,Lyford,TX,78569,Willacy,26.376651,-97.993045,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,N,X
62743,RoxWind LLC,62857,RoxWind,26 Horseshoe Valley Road,Roxbury,ME,4275,Oxford,44.6148,-70.6176,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,Y,QF19-1440-000,N,,,,,"Central Rural Electric Cooperative, Inc",3226,OK,34.5, , ,N,,,,,,X,X
56215,RWE Renewables Americas LLC,62871,Boiling Springs Wind Farm,34127 South County Road 208,Woodward,OK,73801,Woodward,36.546545,-99.357603,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,"Western Farmers Elec Coop, Inc",20447,,138, , ,N,,,,,,N,X
62761,Rosewater Wind Farm LLC,62891,Rosewater Wind Farm,TBD,Chalmers,IN,47929,White,40.770899,-86.875007,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Northern Indiana Pub Serv Co,13756,IN,138, , ,N,,,,,,,
60025,Greenbacker Renewable Energy Corporation,62897,Holiday Hill Community Wind,732 Pine Hill Road,Russell,MA,1071,Hampden,42.212535,-72.871262,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,Y,QF17-698-000,,,,Western Massachusetts Electric Company,20455,,23, , ,N,,,,,,,
56215,RWE Renewables Americas LLC,62909,"Raymond Wind Farm, LLC",TBD,Lyford,TX,78569,Willacy,26.364153,-97.780439,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,,
62758,"Orchard Windfarm, LLC",62935,"Orchard Windfarm 1, LLC",73751 Alpine Lane,Lexington,OR,97839,Morrow,45.38,-119.3332,WECC,PACW,PacifiCorp - West,,22,NR,2,IPP Non-CHP,N,,N,,Y,"QF16-592-000, QF16-593-000, QF16-594-000, QF16-595-000",,,,PacifiCorp,14354,OR,69, , ,N,,,,,,,
62778,"Rattlesnake Flat, LLC",62936,Rattlesnake Flat,1473 E Phillips Road,Ritzville,WA,99169,Adams,46.941015,-118.567136,WECC,AVA,Avista Corporation,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Avista Corp,20169,WA,115, , ,N,,,,,,,
59496,Allete Clean Energy,62938,Glen Ullin Energy Center,6043 30th Street SW,Glen Ullin,ND,58631,Morton,46.964077,-101.816495,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,19-95-000,,,,"ALLETE, Inc.",12647,MN,230, , ,N,,,,,,N,N
59496,Allete Clean Energy,62939,South Peak Wind,6200 South Peak Road,Geyser,MT,59447,Judith Basin,47.329911,-110.614592,WECC,NWMT,NorthWestern Energy (NWMT),,22,NR,2,IPP Non-CHP,N,,Y,18-669-000,Y,19-170-000,,,,NorthWestern Energy LLC - (MT),12825,MT,230, , ,N,,,,,,N,N
17650,Southern Power Co,62943,Deuel Harvest Wind Energy LLC,TBD,Clear Lake,SD,57226,Deuel,44.863583,-96.534631,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Otter Tail Power Co,14232,SD,345, , ,N,,,,,,,
62796,Paulding Wind Farm IV LLC,62944,Timber Road IV,9630 State Road 49,Payne,OH,45880,Paulding,41.121,-84.751,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Ohio Power Co,14006,OH,138, , ,N,,,,,,,
49893,Invenergy Services LLC,62947,Canisteo Wind Farm,2 S. Main St.,Canisteo,NY,14823,Steuben,42.143825,-77.596954,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY, , , ,N,,,,,,,
15466,Public Service Co of Colorado,62952,Cheyenne Ridge Wind Farm,TBD,Cheyenne Wells,CO,80810,Cheyenne,39.016944,-102.2113,WECC,PSCO,Public Service Company of Colorado,,22,RE,1,Electric Utility,N,,N,,N,,,,,Public Service Co of Colorado,15466,CO,345, , ,N,,,,,,,
49893,Invenergy Services LLC,62954,Alle-Catt Wind Energy LLC,269 Main Street,Arcade,NY,14009,Allegany,42.262038,-78.201541,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Niagara Mohawk Power Corp.,13573,NY,345, , ,N,,,,,,,
49893,Invenergy Services LLC,62956,Thunderhead Wind Energy LLC,TBD,Boone,NE,68620,Antelope,42.062002,-98.238961,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Nebraska Public Power District,13337,NE,345, , ,N,,,,,,,
15399,Avangrid Renewables LLC,63003,Midland Wind,8486 E 2270 St,Kewane,IL,61443,Henry,41.0,-89.996844,SERC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Commonwealth Edison Co,4110,IL,138, , ,N,,,,,,,
62855,"Clear Creek Wind, LLC",63025,Clear Creek Wind,19872 Icon Road,Maryville,MO,64468,Nodaway,40.369799,-94.892014,MRO,AECI,"Associated Electric Cooperative, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,"Associated Electric Coop, Inc",924,,161, , ,N,,,,,,,
64495,Canadian Breaks LLC,63030,"Canadian Breaks, LLC",6237 CR 44,Vega,TX,79092,Deaf Smith,35.200164,-102.315517,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,EG19-115-000,,,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,N,X
12341,MidAmerican Energy Co,63053,Palo Alto Wind Farm,"1405 25th St.,",Emmetsburg,IA,50536,Palo Alto,43.206691,-94.548094,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,MidAmerican Energy Co,12341,IA,345, , ,N,,,,,,,
61012,AES Distributed Energy,63088,Rooney Ranch,14740 Altamont Pass Road,Tracy,CA,95391,Alameda,37.737366,-121.652107,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Pacific Gas & Electric Co.,14328,CA,60, , ,N,,,,,,,
62895,Vineyard Wind LLC,63093,Vineyard Wind 1,15 Miles Offshore from Martha',Edgartown,MA,2539,Dukes,41.047111,-70.487375,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,NSTAR Electric Company,54913,MA,115, , ,N,,,,,,X,X
56201,Engie North America,63100,Prairie Hill Wind Project,606 FM 342,Mart,TX,76664,Limestone,31.549868,-96.904072,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,,
56201,Engie North America,63101,Las Lomas Wind Project,TBD,Falcon,TX,78564,Zapata,26.69842,-99.05745,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,,
56201,Engie North America,63102,Dakota Range III Wind Project,TBD,Summit,SD,57266,Grant,45.267621,-97.103982,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Otter Tail Power Co,14232,SD,345, , ,N,,,,,,,
56201,Engie North America,63103,Triple H Wind Project,TBD,Highmore,SD,57266,Hyde,44.40104,-99.603836,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Basin Electric Power Coop,1307,ND,345, , ,N,,,,,,,
56201,Engie North America,63104,King Plains Wind Project,TBD,Garber,OK,73738,Garfield,36.400148,-97.477464,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,X,X
62916,Mohave County Wind Farm,63114,Mohave County Wind Farm,20606 US 93,Willow Beach,AZ,86445,Mohave,35.791142,-114.504504,WECC,WALC,Western Area Power Administration - Desert Southwest Region,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,WAPA-- Western Area Power Administration,27000,AZ,345, , ,N,,,,,,,
61012,AES Distributed Energy,63126,Sand Hill A,14740 Altamont Pass Road,Tracy,CA,95391,Alameda,37.743809,-121.607766,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Pacific Gas & Electric Co.,14328,CA,60, , ,N,,,,,,,
61219,Longroad Energy Services LLC,63132,Weaver Wind,485 Bull Hill Rd,Township 16,ME,4634,Hancock,44.722519,-68.163611,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Emera Maine,1179,ME,115, , ,N,,,,,,,
62913,"Roundhouse Renewable Energy, LLC",63133,Roundhouse Wind Energy Project,939 I-80 Service Road,Cheyenne,WY,82059,Laramie,41.095126,-105.107423,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Platte River Power Authority,15143,,230, , ,N,,,,,,,
17650,Southern Power Co,63205,Skookumchuck Wind Facility,16340 Vail Loop Rd SE,Rainier,WA,98576,Thurston,46.85074,-122.664447,WECC,PSEI,Puget Sound Energy,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Puget Sound Energy Inc,15500,WA,345, , ,N,,,,,,,
62993,"Aviator Wind, LLC",63209,Aviator Wind,132 Cemetery Rd,Robert Lee,TX,76945,Coke,31.79261,-100.69729,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,Lower Colorado River Authority,11269,,345, , ,N,,,,,,,
50123,"Leeward Asset Management, LLC",63251,"Lone Tree Wind, LLC",6250 1475 East St.,Tiskilwa,IL,61368,Bureau,41.203214,-89.601872,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Commonwealth Edison Co,4110,IL,138, , ,N,,,,,,N,
63021,"Aurora Wind Project, LLC",63258,Aurora Wind Project,6525 103 West Ave,Tioga,ND,58852,Williams,48.5,-103.1,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Basin Electric Power Coop,1307,ND,345, , ,N,,,,,,,
13781,Northern States Power Co - Minnesota,63269,Crowned Ridge Wind II Energy Center,TBD,Watertown,SD,57201,Codington,45.0054,-96.929945,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,Otter Tail Power Co,14232,SD,230, , ,N,,,,,,,
63072,Cerro Gordo Wind Farm,63287,Cerro Gordo Wind Farm,TBD,Union,IA,50482,Cerro Gordo,43.061204,-93.453642,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,ITC Midwest LLC,56161,,69, , ,N,,,,,,,
59496,Allete Clean Energy,63327,"Diamond Spring, LLC",222 West Wynnewood Avenue,Sulphur,OK,73086,Johnston,34.487369,-96.780459,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG20-223-000,,,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,N,N
63081,Exus North America Management Partners LLC,63342,Bearkat II Wind Energy LLC,11049 State Highway 137,Garden City,TX,79739,Glasscock,31.754037,-101.67516,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Wind Energy Transmission Texas LLC,60066,,345, , ,N,,,,,,,
63139,Minonk Stewardship Wind LLC,63384,Bennington Wind,COUNTY ROAD 2900E,Minonk,IL,61760,Marshall,40.96038,-89.085363,SERC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Ameren Illinois Company,56697,IL,138, , ,N,,,,,,,
63128,"Jordan Creek Wind Farm, LLC",63389,"Jordan Creek Wind Farm, LLC",TBD,Judyville,IN,47993,Warren,40.381614,-87.399818,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,"Duke Energy Indiana, LLC",15470,IN,345, , ,N,,,,,,,
63124,Cuming County Renewables. LLC,63393,"Cuming County Renewables, LLC",2027-2001 9th Rd.,Wisner,NE,68791,Cuming,42.019972,-96.861833,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,QF17-392-001,N,,,,,Cuming County Public Pwr Dist,4632,NE,34.5, , ,N,,,,,,N,N
59496,Allete Clean Energy,63431,Cisco,75670 350th Avenue,Brewster,MN,56119,Jackson,43.6256,-95.3725,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"07-250-000,  07-251-000, 07-249-000",N,,,,,Great River Energy,7570,,69, , ,N,,,,,,N,
59496,Allete Clean Energy,63432,Lincoln Heights I,1192 160th Street,Lake Benton,MN,56149,Lincoln,44.287778,-96.433333,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"07-236-000, 07-237-000, 07-240-000, 07-239-000",Y,"05-42-000, 05-40-000 , 05-43-000, 05-44-000",N,X,,Northern States Power Co - Minnesota,13781,MN,34.5,35, ,N,,,,,,N,
59496,Allete Clean Energy,63433,Lincoln Heights II,1692 180th Street,Lake Benton,MN,56149,Lincoln,44.315537,-96.331677,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"07-235-000, 07-238-000, 07-234-000",Y,"05-39-000, 05-41-000, 05-38-000",N,,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,N,X
56771,Black Hills Service Company LLC,63436,Corriedale Wind Energy,1877 Happy Jack Road,Cheyenne,WY,92009,Laramie,41.1133,-104.984011,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,,22,RE,1,Electric Utility,N,,N,,N,,,X,,Cheyenne Light Fuel & Power d/b/a Black,3461,WY,115, , ,N,,,,,,X,
63189,"Rock County Wind Fuel, LLC",63460,"Rock County Wind Fuel, LLC",1051 County Road 4,Luverne,MN,56156,Rock,43.641928,-96.262481,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,QF19-902-001,N,,,,,City of Luverne - (MN),11332,MN,24.9, , ,N,,,,,,,
49893,Invenergy Services LLC,63479,"Traverse Wind Project, LLC",1401 Lera Drive Ste 8,Weatherford,OK,73096,Custer,35.727711,-97.793184,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
2770,Terra-Gen Operating Co-Wind,63482,Point Wind,TBD,Tehachapi,CA,93561,Kern,35.080833,-118.361389,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Southern California Edison Co,17609,CA,230, , ,N,,,,,,,
15474,Public Service Co of Oklahoma,63489,"Sundance Wind Project, LLC",505 College Avenue,Alva,OK,73717,Woods,36.5597,-98.7492,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,,,,Oklahoma Gas & Electric Co,14063,OK,138, , ,N,,,,,,,
15474,Public Service Co of Oklahoma,63494,"Maverick Wind Project, LLC",205 W. Maple Ste. 400,Meno,OK,73703,Major,36.293919,-98.164671,TRE,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,,,,"Western Farmers Elec Coop, Inc",20447,,138, , ,N,,,,,,,
24211,Tucson Electric Power Co,63502,Oso Grande Wind Farm,2759 Tower Road,Maljamar,NM,88264,Lea,32.9323,-103.6664,WECC,TEPC,Tucson Electric Power Company,,22,RE,1,Electric Utility,N,,N,,N,,,,,El Paso Electric Co,5701,NM,345, , ,N,,,,,,,
56769,Consolidated Edison Development Inc.,63521,CED Mason City Wind,17-237 Ulmus Avenue,Mason City,IA,50401,Cerro Gordo,43.140697,-93.098483,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,17-946-002,N,,,,,Interstate Power and Light Co,9417,IA,13.8, , ,N,,,,,,,
19436,Union Electric Co - (MO),63574,Atchison County Wind,13601 R Avenue,Westboro,MO,64498,Atchison,40.531283,-95.354881,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,,
17718,Southwestern Public Service Co,63578,Sagamore Wind,2744 NM Hwy 14,Rogers,NM,88132,Roosevelt,33.938421,-103.184611,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,N,,,Southwestern Electric Coop Inc - (NM),17715,NM,230, , ,N,,,,,,,
63299,"Ponderosa Wind, LLC",63590,Ponderosa Wind Energy Center,1312000 NS 131 Road,Beaver,OK,73932,Beaver,36.555532,-100.668949,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
5109,DTE Electric Company,63601,Isabella Wind Park,3200 E. Weidman Rd.,Rosebush,MI,48878,Isabella,43.684092,-84.788455,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,ITC Midwest LLC,56161,,138, , ,N,,,,,,,
57416,"Acciona Energy USA Global, LLC",63624,"La Chalupa, LLC",18551 Olimito North Rd,Rio Hondo,TX,78583,Cameron,26.249888,-97.511842,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,,
12341,MidAmerican Energy Co,63639,Contrail Wind Farm,TBD,Bedford,IA,50833,Taylor,40.667406,-94.831625,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
12341,MidAmerican Energy Co,63640,Southern Hills Wind Farm,909 E Lucas St,Creston,IA,50801,Union,41.1113,-94.4667,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,MidAmerican Energy Co,12341,IA,345, , ,N,,,,,,,
12341,MidAmerican Energy Co,63641,Diamond Trail Wind Farm,1100 Pacific St,Ladora,IA,52251,Iowa,41.6744,-92.1642,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,,,MidAmerican Energy Co,12341,IA,345, , ,N,,,,,,,
61012,AES Distributed Energy,63652,Sand Hill B,14740 Altamont Pass Road,Tracy,CA,95391,Alameda,37.755007,-121.596789,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Pacific Gas & Electric Co.,14328,CA,230, , ,N,,,,,,,
61012,AES Distributed Energy,63653,Sand Hill C,14740 Altamont Pass Road,Tracy,CA,95391,Alameda,37.769695,-121.596083,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Pacific Gas & Electric Co.,14328,CA,230, , ,N,,,,,,,
